           Crs_1_4_4  |    Crs_volume_1_4_4  |             PbWO4 crystal 144  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 4 zch manual 4 
    Crs_volume_1_5_4  |         main_volume  |PbWO4 crystal mother volume 154  |                              -90*mm -10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 4 zch manual 4 
           Crs_1_5_4  |    Crs_volume_1_5_4  |             PbWO4 crystal 154  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 5 zch manual 4 
    Crs_volume_1_6_4  |         main_volume  |PbWO4 crystal mother volume 164  |                               -90*mm 10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 5 zch manual 4 
           Crs_1_6_4  |    Crs_volume_1_6_4  |             PbWO4 crystal 164  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 6 zch manual 4 
    Crs_volume_1_7_4  |         main_volume  |PbWO4 crystal mother volume 174  |                               -90*mm 30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 6 zch manual 4 
           Crs_1_7_4  |    Crs_volume_1_7_4  |             PbWO4 crystal 174  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 7 zch manual 4 
    Crs_volume_1_8_4  |         main_volume  |PbWO4 crystal mother volume 184  |                               -90*mm 50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 7 zch manual 4 
           Crs_1_8_4  |    Crs_volume_1_8_4  |             PbWO4 crystal 184  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 8 zch manual 4 
    Crs_volume_1_9_4  |         main_volume  |PbWO4 crystal mother volume 194  |                               -90*mm 70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 8 zch manual 4 
           Crs_1_9_4  |    Crs_volume_1_9_4  |             PbWO4 crystal 194  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 9 zch manual 4 
   Crs_volume_1_10_4  |         main_volume  |PbWO4 crystal mother volume 1104  |                               -90*mm 90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 9 zch manual 4 
          Crs_1_10_4  |   Crs_volume_1_10_4  |            PbWO4 crystal 1104  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 10 zch manual 4 
    Crs_volume_2_1_4  |         main_volume  |PbWO4 crystal mother volume 214  |                              -70*mm -90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 1 ych manual 10 zch manual 4 
           Crs_2_1_4  |    Crs_volume_2_1_4  |             PbWO4 crystal 214  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 1 zch manual 4 
    Crs_volume_2_2_4  |         main_volume  |PbWO4 crystal mother volume 224  |                              -70*mm -70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 1 zch manual 4 
           Crs_2_2_4  |    Crs_volume_2_2_4  |             PbWO4 crystal 224  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 2 zch manual 4 
    Crs_volume_2_3_4  |         main_volume  |PbWO4 crystal mother volume 234  |                              -70*mm -50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 2 zch manual 4 
           Crs_2_3_4  |    Crs_volume_2_3_4  |             PbWO4 crystal 234  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 3 zch manual 4 
    Crs_volume_2_4_4  |         main_volume  |PbWO4 crystal mother volume 244  |                              -70*mm -30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 3 zch manual 4 
           Crs_2_4_4  |    Crs_volume_2_4_4  |             PbWO4 crystal 244  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 4 zch manual 4 
    Crs_volume_2_5_4  |         main_volume  |PbWO4 crystal mother volume 254  |                              -70*mm -10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 4 zch manual 4 
           Crs_2_5_4  |    Crs_volume_2_5_4  |             PbWO4 crystal 254  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 5 zch manual 4 
    Crs_volume_2_6_4  |         main_volume  |PbWO4 crystal mother volume 264  |                               -70*mm 10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 5 zch manual 4 
           Crs_2_6_4  |    Crs_volume_2_6_4  |             PbWO4 crystal 264  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 6 zch manual 4 
    Crs_volume_2_7_4  |         main_volume  |PbWO4 crystal mother volume 274  |                               -70*mm 30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 6 zch manual 4 
           Crs_2_7_4  |    Crs_volume_2_7_4  |             PbWO4 crystal 274  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 7 zch manual 4 
    Crs_volume_2_8_4  |         main_volume  |PbWO4 crystal mother volume 284  |                               -70*mm 50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 7 zch manual 4 
           Crs_2_8_4  |    Crs_volume_2_8_4  |             PbWO4 crystal 284  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 8 zch manual 4 
    Crs_volume_2_9_4  |         main_volume  |PbWO4 crystal mother volume 294  |                               -70*mm 70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 8 zch manual 4 
           Crs_2_9_4  |    Crs_volume_2_9_4  |             PbWO4 crystal 294  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 9 zch manual 4 
   Crs_volume_2_10_4  |         main_volume  |PbWO4 crystal mother volume 2104  |                               -70*mm 90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 9 zch manual 4 
          Crs_2_10_4  |   Crs_volume_2_10_4  |            PbWO4 crystal 2104  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 10 zch manual 4 
    Crs_volume_3_1_4  |         main_volume  |PbWO4 crystal mother volume 314  |                              -50*mm -90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 2 ych manual 10 zch manual 4 
           Crs_3_1_4  |    Crs_volume_3_1_4  |             PbWO4 crystal 314  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 1 zch manual 4 
    Crs_volume_3_2_4  |         main_volume  |PbWO4 crystal mother volume 324  |                              -50*mm -70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 1 zch manual 4 
           Crs_3_2_4  |    Crs_volume_3_2_4  |             PbWO4 crystal 324  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 2 zch manual 4 
    Crs_volume_3_3_4  |         main_volume  |PbWO4 crystal mother volume 334  |                              -50*mm -50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 2 zch manual 4 
           Crs_3_3_4  |    Crs_volume_3_3_4  |             PbWO4 crystal 334  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 3 zch manual 4 
    Crs_volume_3_4_4  |         main_volume  |PbWO4 crystal mother volume 344  |                              -50*mm -30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 3 zch manual 4 
           Crs_3_4_4  |    Crs_volume_3_4_4  |             PbWO4 crystal 344  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 4 zch manual 4 
    Crs_volume_3_5_4  |         main_volume  |PbWO4 crystal mother volume 354  |                              -50*mm -10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 4 zch manual 4 
           Crs_3_5_4  |    Crs_volume_3_5_4  |             PbWO4 crystal 354  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 5 zch manual 4 
    Crs_volume_3_6_4  |         main_volume  |PbWO4 crystal mother volume 364  |                               -50*mm 10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 5 zch manual 4 
           Crs_3_6_4  |    Crs_volume_3_6_4  |             PbWO4 crystal 364  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 6 zch manual 4 
    Crs_volume_3_7_4  |         main_volume  |PbWO4 crystal mother volume 374  |                               -50*mm 30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 6 zch manual 4 
           Crs_3_7_4  |    Crs_volume_3_7_4  |             PbWO4 crystal 374  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 7 zch manual 4 
    Crs_volume_3_8_4  |         main_volume  |PbWO4 crystal mother volume 384  |                               -50*mm 50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 7 zch manual 4 
           Crs_3_8_4  |    Crs_volume_3_8_4  |             PbWO4 crystal 384  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 8 zch manual 4 
    Crs_volume_3_9_4  |         main_volume  |PbWO4 crystal mother volume 394  |                               -50*mm 70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 8 zch manual 4 
           Crs_3_9_4  |    Crs_volume_3_9_4  |             PbWO4 crystal 394  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 9 zch manual 4 
   Crs_volume_3_10_4  |         main_volume  |PbWO4 crystal mother volume 3104  |                               -50*mm 90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 9 zch manual 4 
          Crs_3_10_4  |   Crs_volume_3_10_4  |            PbWO4 crystal 3104  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 10 zch manual 4 
    Crs_volume_4_1_4  |         main_volume  |PbWO4 crystal mother volume 414  |                              -30*mm -90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 3 ych manual 10 zch manual 4 
           Crs_4_1_4  |    Crs_volume_4_1_4  |             PbWO4 crystal 414  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 1 zch manual 4 
    Crs_volume_4_2_4  |         main_volume  |PbWO4 crystal mother volume 424  |                              -30*mm -70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 1 zch manual 4 
           Crs_4_2_4  |    Crs_volume_4_2_4  |             PbWO4 crystal 424  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 2 zch manual 4 
    Crs_volume_4_3_4  |         main_volume  |PbWO4 crystal mother volume 434  |                              -30*mm -50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 2 zch manual 4 
           Crs_4_3_4  |    Crs_volume_4_3_4  |             PbWO4 crystal 434  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 3 zch manual 4 
    Crs_volume_4_4_4  |         main_volume  |PbWO4 crystal mother volume 444  |                              -30*mm -30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 3 zch manual 4 
           Crs_4_4_4  |    Crs_volume_4_4_4  |             PbWO4 crystal 444  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 4 zch manual 4 
    Crs_volume_4_5_4  |         main_volume  |PbWO4 crystal mother volume 454  |                              -30*mm -10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 4 zch manual 4 
           Crs_4_5_4  |    Crs_volume_4_5_4  |             PbWO4 crystal 454  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 5 zch manual 4 
    Crs_volume_4_6_4  |         main_volume  |PbWO4 crystal mother volume 464  |                               -30*mm 10*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 5 zch manual 4 
           Crs_4_6_4  |    Crs_volume_4_6_4  |             PbWO4 crystal 464  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 6 zch manual 4 
    Crs_volume_4_7_4  |         main_volume  |PbWO4 crystal mother volume 474  |                               -30*mm 30*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 6 zch manual 4 
           Crs_4_7_4  |    Crs_volume_4_7_4  |             PbWO4 crystal 474  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 7 zch manual 4 
    Crs_volume_4_8_4  |         main_volume  |PbWO4 crystal mother volume 484  |                               -30*mm 50*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 7 zch manual 4 
           Crs_4_8_4  |    Crs_volume_4_8_4  |             PbWO4 crystal 484  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 8 zch manual 4 
    Crs_volume_4_9_4  |         main_volume  |PbWO4 crystal mother volume 494  |                               -30*mm 70*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 8 zch manual 4 
           Crs_4_9_4  |    Crs_volume_4_9_4  |             PbWO4 crystal 494  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 9 zch manual 4 
   Crs_volume_4_10_4  |         main_volume  |PbWO4 crystal mother volume 4104  |                               -30*mm 90*mm 185*mm  |                       0*deg 0*deg 0*deg  | 838EDE   |                 Box  |                                          10*mm 10*mm 125*mm  |         G4_Galactic  |                  no  |     1   |     1   |     1   |   1   |   0   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 9 zch manual 4 
          Crs_4_10_4  |   Crs_volume_4_10_4  |            PbWO4 crystal 4104  |                                    0*mm 0*mm 0*mm  |                       0*deg 0*deg 0*deg  | 1c86ea   |                 Box  |                                          10*mm 10*mm 125*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   1   |           poker_crs  |           poker_crs  |sector manual 403 xch manual 4 ych manual 10 zch manual 4 
